year,month,marketplace_name,province,city,total_customers,total_orders,total_revenue
2024,7,tiktok,dki jakarta,kota jakarta barat,12,12,1212921.00
2024,7,tiktok,jawa barat,kabupaten bandung barat,11,11,1210506.00
2024,7,tiktok,banten,kota tangerang selatan,12,12,1207129.00
2024,12,shopee,jawa tengah,kabupaten banyumas,14,17,1205977.00
2024,11,tiktok,dki jakarta,kota jakarta barat,12,13,1204919.00
2024,9,tiktok,jawa barat,kota tasikmalaya,9,9,1204288.00
2024,6,shopee,jawa tengah,kabupaten brebes,14,15,1203415.00
2024,12,shopee,jawa tengah,kabupaten tegal,14,17,1202305.00
2024,11,tiktok,jawa barat,kabupaten cianjur,9,11,1199518.00
2024,9,shopee,kalimantan timur,kota balikpapan,9,9,1196857.00
2024,8,tiktok,jawa tengah,kabupaten magelang,9,10,1194606.00
2024,11,tiktok,jawa tengah,kabupaten banyumas,8,9,1194064.00
2024,5,shopee,jawa barat,kota bogor,11,13,1189532.00
2024,10,tiktok,jawa timur,kabupaten pamekasan,11,12,1186338.00
2024,6,tiktok,,,1,6,1185920.00
2024,4,shopee,jawa barat,kabupaten karawang,14,14,1185390.00
2024,7,tiktok,di yogyakarta,kabupaten bantul,10,11,1184151.00
2024,9,tiktok,di yogyakarta,kota yogyakarta,13,13,1177600.00
2024,9,tiktok,lampung,kabupaten lampung timur,10,12,1168199.00
2024,4,shopee,jawa barat,kabupaten bekasi,10,11,1166378.00
2024,5,tiktok,jawa timur,kabupaten sidoarjo,3,3,1166204.00
2024,10,tiktok,kepulauan riau,kota batam,9,11,1162563.00
2024,5,shopee,banten,kabupaten tangerang,13,15,1162356.00
2024,6,tiktok,jawa timur,kabupaten kediri,6,8,1161937.00
2024,7,tiktok,dki jakarta,kota jakarta pusat,11,12,1158388.00
2024,9,tiktok,kepulauan riau,kota batam,9,11,1153732.00
2024,6,shopee,jawa barat,kabupaten bandung,11,13,1148359.00
2024,12,tiktok,dki jakarta,kota jakarta pusat,10,10,1147703.00
2024,12,tiktok,jawa timur,kabupaten sidoarjo,12,12,1138607.00
2024,8,shopee,jawa timur,kabupaten kediri,10,10,1136470.00
2024,9,shopee,jawa tengah,kabupaten sukoharjo,11,11,1130223.00
2024,10,tiktok,jawa tengah,kabupaten brebes,8,10,1129543.00
2024,11,tiktok,bangka belitung,kabupaten belitung,8,10,1121710.00
2024,7,shopee,jawa tengah,kabupaten tegal,13,14,1119087.00
2024,6,tiktok,bali,kabupaten badung,7,9,1118365.00
2024,12,tiktok,jawa timur,kabupaten banyuwangi,10,12,1117875.00
2024,10,tiktok,jawa tengah,kabupaten cilacap,11,12,1115840.00
2024,9,tiktok,nusa tenggara barat (ntb),kabupaten lombok utara,9,11,1115731.00
2024,12,shopee,jawa timur,kabupaten pasuruan,10,10,1114062.00
2024,6,shopee,jawa tengah,kabupaten semarang,11,12,1109772.00
2024,4,shopee,jawa barat,kota bekasi,10,10,1109745.00
2024,8,shopee,jawa timur,kabupaten mojokerto,13,17,1097072.00
2024,9,shopee,jawa timur,kabupaten sidoarjo,12,12,1096475.00
2024,12,tiktok,jawa barat,kabupaten cirebon,10,10,1096453.00
2024,8,tiktok,jawa tengah,kabupaten pemalang,9,10,1094726.00
2024,11,shopee,jawa tengah,kabupaten purworejo,4,4,1088042.00
2024,12,shopee,jawa barat,kabupaten sukabumi,12,14,1087309.00
2024,11,tiktok,kalimantan selatan,kabupaten banjar,5,5,1084593.00
2024,7,shopee,sumatera selatan,kota palembang,11,14,1081976.00
2024,12,tiktok,bali,kabupaten jembrana,8,8,1077749.00
2024,4,shopee,dki jakarta,kota jakarta timur,15,15,1075860.00
2024,12,tiktok,di yogyakarta,kabupaten bantul,11,11,1073519.00
2024,6,shopee,jawa tengah,kabupaten kudus,6,6,1069893.00
2024,7,tiktok,jawa barat,kabupaten karawang,8,9,1068646.00
2024,9,tiktok,jawa tengah,kabupaten cilacap,11,12,1068558.00
2024,9,shopee,jawa tengah,kabupaten boyolali,10,12,1068162.00
2024,8,tiktok,jawa barat,kota cimahi,9,10,1066666.00
2024,11,tiktok,jawa timur,kabupaten bangkalan,9,9,1064930.00
2024,8,tiktok,jawa barat,kabupaten bandung barat,9,9,1063919.00
2024,6,tiktok,jawa barat,kota bekasi,9,9,1061752.00
2024,10,tiktok,jawa tengah,kabupaten temanggung,7,8,1059015.00
2024,8,shopee,di yogyakarta,kabupaten sleman,12,12,1058073.00
2024,5,tiktok,dki jakarta,kota jakarta timur,6,7,1055169.00
2024,8,tiktok,banten,kabupaten serang,8,10,1053083.00
2024,10,tiktok,jawa timur,kabupaten malang,10,10,1050814.00
2024,12,shopee,dki jakarta,kota jakarta utara,13,15,1047289.00
2024,6,shopee,jawa barat,kabupaten sukabumi,11,14,1047119.00
2024,12,shopee,jawa timur,kabupaten kediri,13,16,1046408.00
2024,12,shopee,kalimantan timur,kabupaten kutai kartanegara,2,3,1044159.00
2024,6,shopee,jawa timur,kabupaten sidoarjo,11,11,1043901.00
2024,7,tiktok,banten,kota serang,7,7,1041891.00
2024,6,shopee,kepulauan riau,kota tanjung pinang,3,3,1040385.00
2024,10,tiktok,jawa timur,kabupaten bangkalan,10,10,1040143.00
2024,12,tiktok,jawa timur,kabupaten sumenep,10,12,1038060.00
2024,6,tiktok,di yogyakarta,kabupaten sleman,6,7,1035604.00
2024,7,tiktok,dki jakarta,kota jakarta utara,6,7,1035426.00
2024,9,tiktok,jawa tengah,kota surakarta (solo),9,10,1034037.00
2024,8,tiktok,jawa barat,kabupaten purwakarta,7,7,1030934.00
2024,9,shopee,jawa barat,kabupaten sukabumi,12,14,1030347.00
2024,9,tiktok,sumatera selatan,kota palembang,9,9,1029953.00
2024,10,tiktok,jawa barat,kabupaten cirebon,10,10,1029153.00
2024,6,tiktok,nusa tenggara barat (ntb),kabupaten sumbawa,6,8,1028934.00
2024,5,shopee,dki jakarta,kota jakarta barat,14,14,1028492.00
2024,10,tiktok,jawa timur,kabupaten blitar,2,2,1027503.00
2024,10,shopee,jawa barat,kota bandung,10,11,1026772.00
2024,12,tiktok,banten,kabupaten serang,9,9,1026107.00
2024,10,shopee,jawa timur,kabupaten blitar,14,14,1024724.00
2024,7,shopee,jawa barat,kabupaten bandung,10,14,1020842.00
2024,9,tiktok,jawa barat,kota bogor,7,8,1019710.00
2024,11,tiktok,bali,kabupaten tabanan,11,11,1018637.00
2024,6,tiktok,jawa barat,kabupaten bekasi,8,8,1018245.00
2024,9,tiktok,kalimantan timur,kota samarinda,4,5,1016600.00
2024,9,tiktok,jawa tengah,kabupaten magelang,7,7,1012280.00
2024,12,tiktok,dki jakarta,kota jakarta barat,9,10,1008966.00
2024,9,shopee,lampung,kabupaten lampung tengah,12,14,1008385.00
2024,11,shopee,jawa barat,kota bandung,10,12,1006936.00
2024,11,shopee,jawa tengah,kabupaten cilacap,11,11,1006872.00
2024,8,shopee,kepulauan riau,kota batam,10,11,1004099.00
2024,12,tiktok,jawa timur,kabupaten bangkalan,10,10,1001070.00
2024,6,tiktok,sulawesi selatan,kota makassar,8,9,1000599.00
2024,4,shopee,banten,kota tangerang selatan,12,14,995186.00
2024,8,tiktok,jawa tengah,kabupaten demak,8,9,993455.00
2024,12,tiktok,jawa timur,kota malang,11,11,990761.00
2024,8,shopee,sumatera utara,kabupaten deli serdang,8,8,989300.00
2024,8,tiktok,jawa tengah,kota surakarta (solo),9,9,988540.00
2024,11,shopee,jawa tengah,kota semarang,12,13,987834.00
2024,12,shopee,kalimantan barat,kabupaten ketapang,2,2,987610.00
2024,8,shopee,jawa barat,kota bandung,10,12,987163.00
2024,11,tiktok,jawa tengah,kota tegal,9,9,985085.00
2024,12,shopee,lampung,kabupaten lampung tengah,11,11,984519.00
2024,9,shopee,di yogyakarta,kabupaten sleman,10,11,982437.00
2024,10,tiktok,lampung,kota bandar lampung,8,9,980981.00
2024,12,tiktok,jawa barat,kota depok,10,10,980045.00
2024,10,tiktok,jawa tengah,kabupaten kudus,9,9,976325.00
2024,11,shopee,jawa tengah,kabupaten pekalongan,13,13,971320.00
2024,7,tiktok,di yogyakarta,kota yogyakarta,9,9,970449.00
2024,12,shopee,jawa tengah,kabupaten cilacap,13,15,966859.00
2024,4,shopee,dki jakarta,kota jakarta pusat,10,11,966467.00
2024,9,tiktok,jawa timur,kabupaten bangkalan,10,10,965669.00
2024,10,tiktok,jawa barat,kota bogor,9,10,957410.00
2024,5,shopee,dki jakarta,kota jakarta utara,13,14,956123.00
2024,11,shopee,jawa timur,kabupaten sidoarjo,10,12,953359.00
2024,8,tiktok,di yogyakarta,kabupaten gunung kidul,8,9,952039.00
2024,10,tiktok,jawa barat,kota cimahi,8,9,950824.00
2024,10,tiktok,jawa timur,kabupaten mojokerto,9,11,944115.00
2024,12,shopee,sulawesi selatan,kabupaten wajo,1,2,943350.00
2024,10,shopee,jawa timur,kabupaten jombang,10,12,933662.00
2024,6,shopee,banten,kabupaten serang,9,11,933001.00
2024,9,shopee,jawa tengah,kabupaten pekalongan,13,15,932051.00
2024,4,tiktok,banten,kota tangerang,1,1,931000.00
2024,7,tiktok,jawa tengah,kota surakarta (solo),9,9,930360.00
2024,6,shopee,jawa tengah,kabupaten klaten,10,10,927400.00
2024,6,shopee,di yogyakarta,kabupaten sleman,8,8,925762.00
2024,11,tiktok,jawa barat,kabupaten indramayu,8,8,922324.00
2024,10,tiktok,jawa timur,kabupaten ngawi,8,9,918585.00
2024,11,tiktok,sumatera utara,kabupaten deli serdang,10,10,915704.00
2024,11,shopee,jawa timur,kota surabaya,13,17,914820.00
2024,10,shopee,jawa tengah,kabupaten temanggung,10,11,914386.00
2024,10,tiktok,jawa tengah,kabupaten pemalang,9,9,914262.00
2024,9,tiktok,jawa barat,kota cimahi,9,9,914215.00
2024,5,shopee,dki jakarta,kota jakarta pusat,11,11,914054.00
2024,10,tiktok,lampung,kabupaten lampung tengah,10,10,913021.00
2024,10,shopee,jawa timur,kabupaten malang,9,9,912585.00
2024,9,tiktok,jawa barat,kabupaten bandung barat,10,10,911151.00
2024,11,shopee,jawa tengah,kabupaten magelang,8,12,910750.00
2024,11,tiktok,banten,kota cilegon,9,9,910303.00
2024,7,tiktok,jawa timur,kabupaten sumenep,8,8,908940.00
2024,9,tiktok,jawa barat,kabupaten tasikmalaya,4,4,908237.00
2024,8,tiktok,lampung,kabupaten lampung tengah,6,6,908162.00
2024,8,shopee,jawa timur,kabupaten jombang,13,13,907915.00
2024,10,shopee,jawa barat,kabupaten bandung,9,9,907495.00
2024,7,tiktok,jawa barat,kabupaten subang,6,7,902749.00
2024,9,shopee,lampung,kabupaten lampung timur,10,10,902286.00
2024,8,tiktok,kalimantan selatan,kota banjarmasin,8,12,899491.00
2024,12,tiktok,jawa barat,kabupaten garut,10,10,897834.00
2024,5,tiktok,banten,kota tangerang,3,3,896150.00
2024,11,tiktok,jawa barat,kabupaten karawang,8,9,894881.00
2024,12,tiktok,bali,kabupaten bangli,6,8,894456.00
2024,10,tiktok,jawa tengah,kabupaten klaten,9,9,892252.00
2024,10,tiktok,jawa timur,kabupaten kediri,9,9,891504.00
2024,12,shopee,jawa timur,kabupaten lamongan,15,17,891397.00
2024,6,shopee,jawa timur,kabupaten mojokerto,7,7,884516.00
2024,10,shopee,jawa tengah,kabupaten magelang,10,10,883193.00
2024,12,tiktok,jawa barat,kota bogor,8,8,881639.00
2024,9,shopee,jawa timur,kabupaten malang,10,11,872131.00
2024,8,tiktok,jawa timur,kabupaten bangkalan,8,8,872104.00
2024,6,shopee,jawa tengah,kabupaten sukoharjo,9,9,871905.00
2024,11,tiktok,banten,kota serang,7,8,870828.00
2024,9,tiktok,jawa tengah,kabupaten pemalang,8,9,868707.00
2024,12,shopee,jawa tengah,kabupaten brebes,11,12,865628.00
2024,12,tiktok,jawa tengah,kabupaten kendal,8,9,865543.00
2024,10,shopee,jawa barat,kota bogor,11,12,865387.00
2024,8,tiktok,jawa barat,kabupaten sukabumi,8,8,864670.00
2024,10,tiktok,jawa tengah,kabupaten magelang,9,9,863798.00
2024,12,tiktok,sumatera selatan,kota palembang,8,9,863287.00
2024,10,tiktok,jawa barat,kabupaten karawang,9,10,862906.00
2024,7,tiktok,jawa barat,kota bogor,7,7,862550.00
2024,9,shopee,jawa timur,kabupaten pasuruan,12,14,862150.00
2024,6,tiktok,jawa barat,kabupaten cianjur,7,7,861650.00
2024,7,tiktok,bali,kabupaten buleleng,7,10,860638.00
2024,8,tiktok,jawa tengah,kota tegal,7,8,853334.00
2024,12,tiktok,kalimantan barat,kota pontianak,4,6,852988.00
2024,6,shopee,jawa timur,kabupaten malang,9,10,851717.00
2024,8,tiktok,jawa barat,kabupaten subang,7,7,850850.00
2024,7,shopee,kepulauan riau,kota batam,8,9,848982.00
2024,10,tiktok,sulawesi utara,kota manado,6,6,848336.00
2024,10,shopee,jawa tengah,kabupaten klaten,9,9,847865.00
2024,8,tiktok,jawa timur,kabupaten jember,5,6,847495.00
2024,7,shopee,jawa tengah,kota magelang,5,5,846656.00
2024,12,shopee,jawa tengah,kabupaten purbalingga,10,10,845100.00
2024,6,shopee,bali,kota denpasar,6,7,845073.00
2024,7,tiktok,jawa barat,kabupaten cirebon,8,8,844923.00
2024,12,shopee,jawa barat,kabupaten bandung,11,13,844515.00
2024,8,tiktok,jawa timur,kabupaten gresik,7,9,843616.00
2024,9,tiktok,jawa timur,kabupaten sampang,8,9,843290.00
2024,9,tiktok,jawa barat,kabupaten kuningan,8,8,842924.00
2024,9,shopee,jawa timur,kabupaten blitar,10,10,842412.00
2024,11,shopee,jawa timur,kabupaten malang,9,9,839613.00
2024,10,shopee,jawa tengah,kabupaten cilacap,7,8,838597.00
2024,9,tiktok,sulawesi utara,kota manado,8,8,837004.00
2024,9,tiktok,lampung,kota bandar lampung,7,8,834912.00
2024,9,tiktok,sulawesi selatan,kabupaten maros,2,4,833828.00
2024,12,tiktok,banten,kota cilegon,9,9,833201.00
2024,8,tiktok,bali,kabupaten bangli,8,8,832505.00
2024,10,shopee,jawa timur,kabupaten sidoarjo,11,12,830048.00
2024,7,tiktok,kalimantan selatan,kabupaten banjar,4,5,827900.00
2024,9,tiktok,jawa timur,kabupaten jombang,8,8,826759.00
2024,9,shopee,jawa tengah,kabupaten klaten,10,10,826185.00
2024,10,shopee,jawa tengah,kabupaten kudus,10,13,825203.00
2024,11,tiktok,di yogyakarta,kota yogyakarta,6,6,824741.00
2024,10,tiktok,nusa tenggara barat (ntb),kabupaten sumbawa barat,5,7,824463.00
2024,7,tiktok,jawa tengah,kabupaten sukoharjo,5,5,823800.00
2024,12,tiktok,di yogyakarta,kota yogyakarta,8,8,819617.00
2024,11,tiktok,sulawesi tenggara,kota kendari,8,9,818442.00
2024,8,tiktok,jawa tengah,kabupaten kendal,7,8,815242.00
2024,7,tiktok,jawa tengah,kabupaten sragen,4,4,814510.00
2024,8,tiktok,jawa timur,kabupaten mojokerto,8,8,814044.00
2024,9,tiktok,kalimantan selatan,kabupaten kota baru,5,6,809548.00
2024,9,tiktok,dki jakarta,kota jakarta utara,7,7,807675.00
2024,7,tiktok,kepulauan riau,kota batam,8,8,805240.00
2024,12,tiktok,jawa tengah,kabupaten karanganyar,4,5,804880.00
2024,11,shopee,jawa tengah,kabupaten banyumas,11,13,803168.00
2024,7,shopee,jawa timur,kabupaten malang,9,11,803036.00
2024,9,shopee,jawa tengah,kabupaten tegal,9,13,800015.00
2024,12,tiktok,jawa barat,kabupaten subang,8,8,798862.00
2024,7,shopee,jawa barat,kabupaten cianjur,8,9,798202.00
2024,7,tiktok,jawa timur,kota malang,4,4,797897.00
2024,8,tiktok,jawa timur,kabupaten sampang,8,8,797272.00
2024,8,tiktok,jawa timur,kabupaten pasuruan,7,7,796313.00
2024,8,tiktok,jawa timur,kota malang,7,8,794185.00
2024,9,tiktok,jawa timur,kabupaten malang,7,7,793338.00
2024,7,tiktok,jawa tengah,kabupaten demak,8,8,791381.00
2024,7,shopee,jawa tengah,kabupaten boyolali,11,12,790010.00
2024,11,shopee,jawa timur,kabupaten pasuruan,7,8,788650.00
2024,8,tiktok,sumatera utara,kabupaten deli serdang,8,8,787848.00
2024,9,shopee,jawa tengah,kabupaten wonosobo,4,5,783775.00
2024,10,tiktok,banten,kabupaten serang,7,7,782404.00
2024,9,tiktok,jawa timur,kabupaten lumajang,8,8,779617.00
2024,8,tiktok,bangka belitung,kabupaten belitung,4,4,779340.00
2024,11,shopee,sulawesi utara,kabupaten bolaang mongondow (bolmong),4,5,778635.00
2024,9,shopee,jawa barat,kota bandung,10,10,778615.00
2024,7,tiktok,jawa barat,kabupaten kuningan,5,6,775140.00
2024,7,tiktok,jawa timur,kabupaten gresik,5,5,774287.00
2024,6,tiktok,jawa barat,kabupaten karawang,4,4,773856.00
2024,8,shopee,jawa tengah,kabupaten pati,2,2,771756.00
2024,6,shopee,jawa timur,kabupaten lamongan,6,7,769842.00
2024,12,shopee,jawa timur,kota malang,10,10,769596.00
2024,6,shopee,sumatera selatan,kota palembang,8,9,768455.00
2024,11,tiktok,jawa tengah,kota surakarta (solo),6,7,765791.00
2024,11,shopee,jawa timur,kabupaten blitar,8,8,765131.00
2024,11,tiktok,di yogyakarta,kabupaten bantul,7,7,764828.00
2024,8,tiktok,jawa tengah,kabupaten temanggung,4,4,764419.00
2024,9,tiktok,jawa barat,kabupaten sumedang,4,4,764231.00
2024,10,tiktok,jawa timur,kabupaten pasuruan,7,7,764047.00
2024,9,shopee,kepulauan riau,kota batam,6,7,762918.00
2024,12,shopee,jawa tengah,kabupaten pekalongan,9,9,762785.00
2024,8,tiktok,jawa tengah,kabupaten sukoharjo,6,7,762728.00
2024,11,shopee,sumatera utara,kabupaten deli serdang,9,11,760190.00
2024,7,shopee,jawa timur,kabupaten lamongan,8,11,759413.00
2024,9,tiktok,sulawesi selatan,kabupaten luwu timur,6,6,758919.00
2024,8,tiktok,jawa tengah,kabupaten cilacap,6,7,757692.00
2024,11,shopee,jawa tengah,kabupaten sragen,8,8,755570.00
2024,8,shopee,jawa timur,kabupaten sidoarjo,10,12,755349.00
2024,8,tiktok,jawa timur,kabupaten malang,5,5,755241.00
2024,10,shopee,jawa tengah,kota semarang,9,10,755199.00
2024,8,shopee,lampung,kabupaten lampung tengah,7,9,754849.00
2024,10,shopee,jawa timur,kabupaten kediri,8,9,754476.00
2024,9,tiktok,gorontalo,kota gorontalo,4,6,754241.00
2024,8,tiktok,dki jakarta,kota jakarta pusat,7,7,753621.00
2024,11,tiktok,kepulauan riau,kota batam,7,7,751590.00
2024,11,shopee,jawa tengah,kabupaten brebes,12,12,750978.00
2024,11,tiktok,kalimantan selatan,kota banjarbaru,5,7,750741.00
2024,9,shopee,jawa tengah,kabupaten banyumas,10,12,748613.00
2024,9,shopee,jawa tengah,kabupaten kendal,9,10,748275.00
2024,11,shopee,jawa tengah,kabupaten boyolali,7,8,747965.00
2024,10,tiktok,sulawesi selatan,kabupaten gowa,8,9,747693.00
2024,12,tiktok,kalimantan timur,kota balikpapan,7,9,747675.00
2024,6,shopee,jawa tengah,kota semarang,10,12,746510.00
2024,7,shopee,jawa tengah,kota surakarta (solo),10,11,746395.00
2024,6,tiktok,dki jakarta,kota jakarta barat,6,6,745209.00
2024,11,shopee,jawa barat,kabupaten cianjur,8,8,743305.00
2024,8,tiktok,di yogyakarta,kota yogyakarta,7,7,742460.00
2024,11,shopee,jawa timur,kabupaten tuban,5,6,741981.00
2024,12,tiktok,bali,kabupaten gianyar,8,8,741844.00
2024,9,tiktok,bali,kabupaten tabanan,7,8,740619.00
2024,11,shopee,jawa barat,kabupaten sukabumi,10,10,740608.00
2024,8,tiktok,jawa tengah,kabupaten brebes,5,7,739890.00
2024,11,shopee,jawa timur,kabupaten lamongan,7,9,739044.00
2024,6,shopee,sulawesi tengah,kabupaten banggai,4,4,738827.00
2024,10,tiktok,jawa timur,kabupaten gresik,7,8,738755.00
2024,7,tiktok,jawa tengah,kabupaten pekalongan,5,7,738629.00
2024,12,shopee,jawa tengah,kabupaten kudus,8,10,737868.00
2024,9,tiktok,jawa timur,kabupaten pasuruan,6,6,736099.00
2024,11,tiktok,jawa barat,kabupaten cirebon,8,8,735922.00
2024,7,tiktok,bali,kabupaten jembrana,6,6,735692.00
2024,8,shopee,sumatera selatan,kota palembang,5,6,734927.00
2024,6,shopee,jawa tengah,kabupaten boyolali,8,8,734409.00
2024,12,tiktok,nusa tenggara barat (ntb),kabupaten sumbawa,7,8,730317.00
2024,11,shopee,lampung,kota bandar lampung,8,8,729732.00
2024,7,shopee,banten,kabupaten lebak,8,8,727062.00
2024,7,shopee,jawa tengah,kabupaten pemalang,8,8,725489.00
2024,8,tiktok,,,1,6,722881.00
2024,7,tiktok,jawa barat,kabupaten garut,6,7,722372.00
2024,8,tiktok,kalimantan timur,kota balikpapan,7,8,721351.00
2024,9,shopee,nusa tenggara barat (ntb),kabupaten lombok utara,1,2,719105.00
2024,10,tiktok,sulawesi selatan,kota palopo,3,3,718755.00
2024,7,shopee,jawa timur,kabupaten gresik,9,10,715696.00
2024,10,tiktok,jawa tengah,kota pekalongan,7,7,715185.00
2024,12,tiktok,jawa barat,kota cirebon,7,7,714991.00
2024,9,tiktok,jawa tengah,kabupaten sukoharjo,6,6,714080.00
2024,9,shopee,jawa tengah,kabupaten brebes,12,12,712075.00
2024,9,shopee,jawa tengah,kabupaten temanggung,7,7,711975.00
2024,6,shopee,lampung,kota bandar lampung,11,12,711697.00
2024,11,tiktok,jawa barat,kota tasikmalaya,6,7,709692.00
2024,4,shopee,kepulauan riau,kota batam,5,5,709438.00
2024,7,shopee,jawa barat,kota bandung,8,9,708841.00
2024,7,shopee,lampung,kabupaten lampung tengah,9,13,707903.00
2024,11,shopee,jambi,kota jambi,2,2,706414.00
2024,9,tiktok,jawa tengah,kabupaten banyumas,7,7,703940.00
2024,12,tiktok,jawa barat,kabupaten purwakarta,7,7,703737.00
2024,10,tiktok,kalimantan barat,kota pontianak,6,6,702116.00
2024,6,tiktok,kalimantan timur,kota balikpapan,6,6,699336.00
2024,9,shopee,jawa tengah,kabupaten magelang,9,11,698155.00
2024,9,shopee,lampung,kota bandar lampung,8,9,697226.00
2024,10,tiktok,jawa barat,kota cirebon,6,6,696924.00
2024,12,tiktok,kepulauan riau,kota batam,6,8,696380.00
2024,8,tiktok,jawa timur,kabupaten banyuwangi,7,7,696110.00
2024,12,shopee,jawa barat,kabupaten bandung barat,6,8,694141.00
2024,8,shopee,jawa tengah,kabupaten banyumas,9,10,693304.00
2024,10,tiktok,jawa tengah,kabupaten batang,7,7,691692.00
2024,11,shopee,jawa tengah,kabupaten purbalingga,8,8,690695.00
2024,7,shopee,di yogyakarta,kabupaten sleman,10,10,690570.00
2024,11,shopee,jawa tengah,kabupaten tegal,7,7,690229.00
2024,8,shopee,jawa tengah,kabupaten demak,6,7,688619.00
2024,8,tiktok,jawa tengah,kabupaten boyolali,5,5,688391.00
2024,10,tiktok,nusa tenggara timur (ntt),kota kupang,6,7,688146.00
2024,11,tiktok,jawa barat,kabupaten garut,7,7,687294.00
2024,10,shopee,kalimantan tengah,kabupaten kapuas,2,4,687286.00
2024,12,shopee,sulawesi selatan,kota makassar,7,7,686494.00
2024,6,tiktok,jawa barat,kabupaten bandung barat,5,5,686019.00
2024,7,shopee,lampung,kota bandar lampung,6,6,686006.00
2024,7,tiktok,bali,kabupaten klungkung,6,7,685877.00
2024,7,shopee,jawa tengah,kabupaten kudus,8,8,685009.00
